Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Loss_Flag,etl_timestamp,etl_version
4071,Men,Lifestyle,Blazer Mid,L,1.0,6110.030000000001,1.06,6045.263682000001,2024-12-21,Retail,Bangalore,1112.91,False,2025-10-11 00:05:53.713586,2.0
4072,Men,Soccer,Premier III,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Pune,3542.88,False,2025-10-11 00:05:53.713586,2.0
4073,Kids,Training,Flex Trainer,M,2.0,5732.59,0.0,11465.18,2024-12-21,Online,Kolkata,3353.3,False,2025-10-11 00:05:53.713586,2.0
4074,Kids,Basketball,LeBron 20,L,2.0,8673.78,0.0,17347.56,2024-03-28,Retail,Mumbai,-286.0,True,2025-10-11 00:05:53.713586,2.0
4075,Kids,Running,Free RN,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Delhi,2484.0,False,2025-10-11 00:05:53.713586,2.0
4076,Kids,Basketball,LeBron 20,L,2.0,6110.030000000001,0.33,12179.733802000002,2024-12-21,Online,Kolkata,925.71,False,2025-10-11 00:05:53.713586,2.0
4077,Men,Training,SuperRep Go,L,2.0,9261.43,0.0,18522.86,2024-12-21,Online,Mumbai,361.16,False,2025-10-11 00:05:53.713586,2.0
4078,Women,Lifestyle,Air Force 1,9,2.0,6110.030000000001,0.56,12151.627664000001,2024-12-21,Online,Mumbai,2742.28,False,2025-10-11 00:05:53.713586,2.0
4079,Kids,Lifestyle,Waffle One,XL,2.0,6110.030000000001,1.03,12094.193382000001,2024-12-21,Retail,Delhi,2083.6,False,2025-10-11 00:05:53.713586,2.0
4080,Kids,Training,Flex Trainer,L,2.0,8515.92,0.0,17031.84,2024-11-27,Retail,Hyderabad,255.47,False,2025-10-11 00:05:53.713586,2.0
4081,Men,Lifestyle,Waffle One,XL,2.0,4902.19,0.25,9779.86905,2024-12-21,Retail,Bangalore,608.65,False,2025-10-11 00:05:53.713586,2.0
4082,Kids,Soccer,Mercurial Superfly,M,2.0,8233.64,0.0,16467.28,2024-12-21,Retail,Bangalore,3007.26,False,2025-10-11 00:05:53.713586,2.0
4083,Men,Training,Flex Trainer,L,2.0,8711.81,0.0,17423.62,2025-03-29,Online,Bangalore,-773.05,True,2025-10-11 00:05:53.713586,2.0
4084,Kids,Running,Air Zoom,7,1.0,2108.04,0.0,2108.04,2024-12-21,Retail,Kolkata,-1087.34,True,2025-10-11 00:05:53.713586,2.0
4085,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,1.19,24149.282572000004,2024-12-21,Online,Bangalore,1897.69,False,2025-10-11 00:05:53.713586,2.0
4086,Women,Running,Air Zoom,XL,3.0,4537.02,0.0,13611.060000000001,2025-04-03,Online,Pune,-195.0,True,2025-10-11 00:05:53.713586,2.0
4087,Men,Basketball,LeBron 20,L,2.0,6110.030000000001,1.09,12086.861346000002,2024-03-13,Retail,Hyderabad,3939.54,False,2025-10-11 00:05:53.713586,2.0
4088,Men,Training,Flex Trainer,M,2.0,5649.73,0.41,11253.132214,2024-12-21,Retail,Mumbai,1548.1,False,2025-10-11 00:05:53.713586,2.0
4089,Women,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,2854.02,False,2025-10-11 00:05:53.713586,2.0
4090,Men,Lifestyle,Air Force 1,L,2.0,5109.51,0.0,10219.02,2024-12-21,Retail,Delhi,-1164.28,True,2025-10-11 00:05:53.713586,2.0
4091,Kids,Running,Free RN,L,2.0,8331.85,0.0,16663.7,2024-12-21,Retail,Kolkata,1061.2,False,2025-10-11 00:05:53.713586,2.0
4092,Women,Lifestyle,Air Force 1,XL,1.0,9861.8,0.0,9861.8,2024-12-21,Online,Delhi,48.02,False,2025-10-11 00:05:53.713586,2.0
4094,Kids,Soccer,Tiempo Legend,9,2.0,4094.79,0.0,8189.58,2024-12-21,Online,Hyderabad,2779.39,False,2025-10-11 00:05:53.713586,2.0
4095,Men,Running,Free RN,XL,1.0,7129.09,0.0,7129.09,2024-12-21,Online,Pune,1993.16,False,2025-10-11 00:05:53.713586,2.0
4096,Women,Soccer,Phantom GT,8,2.0,6110.030000000001,0.0,12220.060000000001,2024-04-03,Online,Pune,3865.04,False,2025-10-11 00:05:53.713586,2.0
4097,Men,Basketball,Kyrie Flytrap,XL,2.0,3443.1,0.0,6886.2,2024-12-21,Retail,Hyderabad,1928.88,False,2025-10-11 00:05:53.713586,2.0
4099,Women,Soccer,Tiempo Legend,L,2.0,8864.29,0.0,17728.58,2024-12-21,Online,Pune,3616.91,False,2025-10-11 00:05:53.713586,2.0
4100,Men,Running,Pegasus Turbo,L,2.0,3315.29,0.0,6630.58,2024-03-19,Online,Delhi,1507.71,False,2025-10-11 00:05:53.713586,2.0
4101,Men,Soccer,Mercurial Superfly,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-07-10,Retail,Delhi,3064.92,False,2025-10-11 00:05:53.713586,2.0
4102,Men,Basketball,LeBron 20,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Mumbai,1310.35,False,2025-10-11 00:05:53.713586,2.0
4103,Men,Lifestyle,Waffle One,L,2.0,2475.41,0.0,4950.82,2024-12-21,Retail,Hyderabad,2158.91,False,2025-10-11 00:05:53.713586,2.0
4104,Kids,Basketball,Zoom Freak,11,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,3999.21,False,2025-10-11 00:05:53.713586,2.0
4105,Men,Running,Pegasus Turbo,XL,2.0,3489.95,0.0,6979.9,2024-05-25,Retail,Bangalore,2093.87,False,2025-10-11 00:05:53.713586,2.0
4107,Kids,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,779.19,False,2025-10-11 00:05:53.713586,2.0
4108,Kids,Running,Pegasus Turbo,L,2.0,2767.55,0.19,5524.58331,2023-11-25,Online,Kolkata,1059.07,False,2025-10-11 00:05:53.713586,2.0
4109,Kids,Training,SuperRep Go,12,2.0,9731.83,0.0,19463.66,2024-12-21,Online,Mumbai,-675.88,True,2025-10-11 00:05:53.713586,2.0
4110,Men,Training,Metcon 7,M,2.0,6110.030000000001,0.41,12169.957754000001,2024-12-21,Retail,Hyderabad,3387.91,False,2025-10-11 00:05:53.713586,2.0
4111,Women,Lifestyle,Waffle One,L,1.0,4934.05,0.83,4893.097385,2024-12-21,Retail,Bangalore,2377.84,False,2025-10-11 00:05:53.713586,2.0
4112,Women,Running,React Infinity,L,1.0,6254.85,0.0,6254.85,2024-12-21,Online,Delhi,2093.68,False,2025-10-11 00:05:53.713586,2.0
4113,Kids,Basketball,Zoom Freak,L,2.0,6435.66,1.05,12736.17114,2024-12-21,Online,Bangalore,3372.49,False,2025-10-11 00:05:53.713586,2.0
4114,Kids,Training,Metcon 7,XL,4.0,4307.83,0.0,17231.32,2024-12-21,Retail,Bangalore,-233.59,True,2025-10-11 00:05:53.713586,2.0
4115,Men,Basketball,Air Jordan,M,2.0,4613.79,0.0,9227.58,2024-12-21,Retail,Delhi,-758.5,True,2025-10-11 00:05:53.713586,2.0
4116,Women,Lifestyle,Air Force 1,9,2.0,3854.22,0.0,7708.44,2024-08-19,Online,Pune,-43.41,True,2025-10-11 00:05:53.713586,2.0
4117,Women,Basketball,Zoom Freak,M,2.0,9501.67,0.51,18906.422966000002,2024-12-21,Online,Hyderabad,266.4,False,2025-10-11 00:05:53.713586,2.0
4118,Kids,Basketball,LeBron 20,XL,4.0,5355.64,0.0,21422.56,2024-12-21,Retail,Mumbai,-538.94,True,2025-10-11 00:05:53.713586,2.0
4119,Kids,Training,ZoomX Invincible,M,2.0,8849.62,0.69,17577.115244,2024-12-21,Online,Mumbai,1451.15,False,2025-10-11 00:05:53.713586,2.0
4120,Women,Basketball,Zoom Freak,M,2.0,6110.030000000001,1.23,12069.753262000002,2024-12-21,Online,Delhi,3175.14,False,2025-10-11 00:05:53.713586,2.0
4122,Kids,Lifestyle,Dunk Low,11,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Mumbai,-261.43,True,2025-10-11 00:05:53.713586,2.0
4123,Women,Running,Air Zoom,XL,2.0,8184.99,0.0,16369.98,2024-12-21,Retail,Hyderabad,41.24,False,2025-10-11 00:05:53.713586,2.0
4124,Kids,Basketball,LeBron 20,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-10-16,Online,Delhi,477.62,False,2025-10-11 00:05:53.713586,2.0
4125,Men,Soccer,Tiempo Legend,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,2465.79,False,2025-10-11 00:05:53.713586,2.0
4126,Women,Training,SuperRep Go,10,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,1345.61,False,2025-10-11 00:05:53.713586,2.0
4127,Women,Running,Free RN,L,1.0,4690.15,0.49,4667.168264999999,2024-12-21,Online,Kolkata,1331.92,False,2025-10-11 00:05:53.713586,2.0
4128,Women,Lifestyle,Air Force 1,9,2.0,2566.91,0.08,5129.712944,2024-12-21,Online,Mumbai,1529.46,False,2025-10-11 00:05:53.713586,2.0
4129,Men,Running,Pegasus Turbo,L,2.0,3445.62,0.24,6874.701024,2025-03-02,Retail,Kolkata,-29.1,True,2025-10-11 00:05:53.713586,2.0
4130,Men,Running,Air Zoom,XL,2.0,2776.53,0.0,5553.06,2024-12-21,Online,Mumbai,140.84,False,2025-10-11 00:05:53.713586,2.0
4131,Women,Running,React Infinity,L,2.0,2081.15,0.9,4124.839300000001,2024-12-21,Online,Bangalore,3544.31,False,2025-10-11 00:05:53.713586,2.0
4132,Women,Lifestyle,Dunk Low,XL,2.0,5087.72,0.07,10168.317192,2024-12-21,Online,Hyderabad,-921.97,True,2025-10-11 00:05:53.713586,2.0
4133,Men,Basketball,Air Jordan,L,3.0,4105.06,0.0,12315.18,2024-12-21,Online,Mumbai,1015.38,False,2025-10-11 00:05:53.713586,2.0
4134,Women,Training,ZoomX Invincible,12,1.0,6110.030000000001,1.11,6042.208667000001,2024-12-21,Retail,Delhi,2535.71,False,2025-10-11 00:05:53.713586,2.0
4135,Men,Training,SuperRep Go,L,2.0,3860.5,0.0,7721.0,2024-12-21,Retail,Delhi,1756.3,False,2025-10-11 00:05:53.713586,2.0
4136,Kids,Lifestyle,Air Force 1,6,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Delhi,-105.03,True,2025-10-11 00:05:53.713586,2.0
4137,Women,Basketball,LeBron 20,L,2.0,2310.45,0.0,4620.9,2024-12-21,Retail,Hyderabad,2244.75,False,2025-10-11 00:05:53.713586,2.0
4138,Kids,Running,Free RN,L,2.0,6110.030000000001,1.13,12081.973322000002,2024-12-21,Retail,Pune,3938.78,False,2025-10-11 00:05:53.713586,2.0
4140,Women,Running,Air Zoom,XL,1.0,6110.030000000001,0.0,6110.030000000001,2025-04-28,Online,Bangalore,3381.94,False,2025-10-11 00:05:53.713586,2.0
4141,Men,Training,ZoomX Invincible,7,2.0,2406.03,0.0,4812.06,2024-12-21,Online,Bangalore,1504.9,False,2025-10-11 00:05:53.713586,2.0
4142,Kids,Training,Flex Trainer,L,1.0,2840.97,0.87,2816.2535609999995,2024-12-21,Online,Bangalore,3836.65,False,2025-10-11 00:05:53.713586,2.0
4143,Women,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,3876.35,False,2025-10-11 00:05:53.713586,2.0
4144,Men,Training,ZoomX Invincible,XL,1.0,2335.82,0.0,2335.82,2024-12-21,Online,Bangalore,304.78,False,2025-10-11 00:05:53.713586,2.0
4145,Kids,Soccer,Tiempo Legend,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,285.95,False,2025-10-11 00:05:53.713586,2.0
4146,Kids,Lifestyle,Blazer Mid,10,2.0,6110.030000000001,0.0,12220.060000000001,2023-08-27,Online,Mumbai,1217.01,False,2025-10-11 00:05:53.713586,2.0
4147,Men,Basketball,Zoom Freak,L,1.0,7659.09,0.0,7659.09,2024-12-21,Online,Delhi,106.35,False,2025-10-11 00:05:53.713586,2.0
4148,Kids,Soccer,Phantom GT,7,3.0,5943.25,0.0,17829.75,2024-12-21,Retail,Pune,-900.4,True,2025-10-11 00:05:53.713586,2.0
4149,Women,Training,SuperRep Go,10,4.0,5716.52,0.0,22866.08,2024-12-21,Retail,Pune,274.76,False,2025-10-11 00:05:53.713586,2.0
4150,Men,Basketball,Zoom Freak,11,2.0,6110.030000000001,0.81,12121.077514,2024-12-21,Retail,Pune,3076.73,False,2025-10-11 00:05:53.713586,2.0
4151,Kids,Training,Metcon 7,M,2.0,7282.99,0.05,14558.69701,2024-12-21,Retail,Kolkata,871.53,False,2025-10-11 00:05:53.713586,2.0
4152,Men,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Mumbai,1011.99,False,2025-10-11 00:05:53.713586,2.0
4153,Women,Running,Pegasus Turbo,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,2255.74,False,2025-10-11 00:05:53.713586,2.0
4154,Women,Soccer,Tiempo Legend,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Bangalore,2963.38,False,2025-10-11 00:05:53.713586,2.0
4155,Kids,Training,Flex Trainer,M,1.0,8736.2,0.94,8654.079720000002,2024-12-21,Retail,Bangalore,547.28,False,2025-10-11 00:05:53.713586,2.0
4156,Men,Running,React Infinity,M,2.0,7417.67,0.0,14835.34,2024-05-20,Online,Mumbai,203.96,False,2025-10-11 00:05:53.713586,2.0
4157,Men,Basketball,Zoom Freak,XL,3.0,6110.030000000001,0.0,18330.090000000004,2025-07-09,Retail,Delhi,-699.76,True,2025-10-11 00:05:53.713586,2.0
4158,Women,Lifestyle,Blazer Mid,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,3155.41,False,2025-10-11 00:05:53.713586,2.0
4159,Women,Running,React Infinity,XL,2.0,8683.8,0.0,17367.6,2024-12-21,Online,Delhi,3914.69,False,2025-10-11 00:05:53.713586,2.0
4160,Men,Lifestyle,Air Force 1,L,2.0,6148.9,0.0,12297.8,2024-12-21,Online,Delhi,2664.48,False,2025-10-11 00:05:53.713586,2.0
4161,Men,Running,Air Zoom,L,2.0,6110.030000000001,0.4,12171.17976,2024-12-21,Online,Kolkata,1864.83,False,2025-10-11 00:05:53.713586,2.0
4162,Men,Training,SuperRep Go,XL,1.0,3782.59,0.0,3782.59,2024-12-21,Online,Pune,1401.88,False,2025-10-11 00:05:53.713586,2.0
4163,Men,Training,SuperRep Go,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-09-12,Retail,Hyderabad,1942.39,False,2025-10-11 00:05:53.713586,2.0
4165,Women,Training,SuperRep Go,XL,1.0,6110.030000000001,0.26,6094.143922,2024-11-20,Online,Bangalore,2194.38,False,2025-10-11 00:05:53.713586,2.0
4167,Men,Basketball,Kyrie Flytrap,XL,1.0,3354.93,0.0,3354.93,2024-12-21,Retail,Hyderabad,3486.85,False,2025-10-11 00:05:53.713586,2.0
4168,Kids,Running,Free RN,10,4.0,6110.030000000001,0.0,24440.120000000003,2024-06-09,Retail,Mumbai,3282.84,False,2025-10-11 00:05:53.713586,2.0
4169,Men,Basketball,LeBron 20,L,2.0,8320.11,0.0,16640.22,2024-12-21,Retail,Delhi,3743.48,False,2025-10-11 00:05:53.713586,2.0
4170,Men,Lifestyle,Blazer Mid,XL,2.0,3297.7,1.05,6526.1483,2024-12-21,Online,Bangalore,1678.19,False,2025-10-11 00:05:53.713586,2.0
4171,Men,Running,React Infinity,M,2.0,9303.8,0.0,18607.6,2024-12-21,Retail,Delhi,-1107.26,True,2025-10-11 00:05:53.713586,2.0
4172,Women,Soccer,Mercurial Superfly,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Retail,Bangalore,155.61,False,2025-10-11 00:05:53.713586,2.0
4173,Men,Soccer,Tiempo Legend,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Hyderabad,-835.46,True,2025-10-11 00:05:53.713586,2.0
4174,Women,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,-869.37,True,2025-10-11 00:05:53.713586,2.0
4175,Men,Basketball,Air Jordan,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,2631.77,False,2025-10-11 00:05:53.713586,2.0
4176,Women,Training,ZoomX Invincible,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-09-02,Retail,Hyderabad,2254.67,False,2025-10-11 00:05:53.713586,2.0
4177,Kids,Training,Metcon 7,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Mumbai,-203.62,True,2025-10-11 00:05:53.713586,2.0
4178,Men,Basketball,Air Jordan,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,302.75,False,2025-10-11 00:05:53.713586,2.0
4179,Women,Running,React Infinity,XL,2.0,6633.14,0.0,13266.28,2024-12-21,Retail,Mumbai,1048.63,False,2025-10-11 00:05:53.713586,2.0
4180,Men,Running,Pegasus Turbo,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Kolkata,500.23,False,2025-10-11 00:05:53.713586,2.0
4181,Women,Running,Free RN,M,3.0,6110.030000000001,0.0,18330.090000000004,2025-04-05,Retail,Delhi,-564.63,True,2025-10-11 00:05:53.713586,2.0
4182,Men,Lifestyle,Dunk Low,XL,1.0,9335.57,0.0,9335.57,2024-12-21,Retail,Mumbai,1135.38,False,2025-10-11 00:05:53.713586,2.0
4183,Men,Lifestyle,Air Force 1,11,2.0,8647.63,0.0,17295.26,2024-12-21,Retail,Pune,-443.83,True,2025-10-11 00:05:53.713586,2.0
4184,Women,Basketball,LeBron 20,10,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,1788.65,False,2025-10-11 00:05:53.713586,2.0
4185,Women,Training,ZoomX Invincible,6,3.0,6110.030000000001,0.0,18330.090000000004,2025-02-01,Online,Hyderabad,2562.05,False,2025-10-11 00:05:53.713586,2.0
4186,Men,Basketball,LeBron 20,XL,2.0,9872.08,0.17,19710.594928,2025-03-10,Online,Bangalore,409.77,False,2025-10-11 00:05:53.713586,2.0
4189,Kids,Soccer,Phantom GT,9,2.0,6110.030000000001,0.97,12101.525418000001,2024-12-21,Retail,Hyderabad,2788.1,False,2025-10-11 00:05:53.713586,2.0
4191,Men,Running,React Infinity,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-07-22,Online,Pune,671.86,False,2025-10-11 00:05:53.713586,2.0
4192,Men,Lifestyle,Waffle One,L,2.0,3339.95,1.0,6613.101,2024-12-21,Retail,Delhi,642.55,False,2025-10-11 00:05:53.713586,2.0
4193,Kids,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Mumbai,1192.66,False,2025-10-11 00:05:53.713586,2.0
4194,Kids,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Delhi,-759.55,True,2025-10-11 00:05:53.713586,2.0
4195,Kids,Training,Metcon 7,L,2.0,6317.4,0.0,12634.8,2023-09-23,Retail,Mumbai,-746.03,True,2025-10-11 00:05:53.713586,2.0
4198,Men,Running,Pegasus Turbo,M,2.0,7860.63,0.53,15637.937322,2024-12-21,Retail,Delhi,-1087.13,True,2025-10-11 00:05:53.713586,2.0
4199,Women,Running,Free RN,L,2.0,6110.030000000001,0.0,12220.060000000001,2025-05-25,Online,Hyderabad,-731.89,True,2025-10-11 00:05:53.713586,2.0
4200,Women,Soccer,Tiempo Legend,L,2.0,6110.030000000001,0.78,12124.743532,2024-12-21,Online,Bangalore,-613.22,True,2025-10-11 00:05:53.713586,2.0
4201,Kids,Running,React Infinity,L,3.0,6110.030000000001,0.0,18330.090000000004,2025-05-09,Retail,Kolkata,1412.54,False,2025-10-11 00:05:53.713586,2.0
4202,Men,Training,SuperRep Go,L,4.0,4996.25,0.0,19985.0,2024-12-21,Online,Pune,299.85,False,2025-10-11 00:05:53.713586,2.0
4203,Kids,Training,Flex Trainer,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Pune,1879.42,False,2025-10-11 00:05:53.713586,2.0
4204,Kids,Lifestyle,Waffle One,L,2.0,7265.47,0.0,14530.94,2025-04-16,Online,Pune,1589.71,False,2025-10-11 00:05:53.713586,2.0
4205,Kids,Lifestyle,Waffle One,XL,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Mumbai,2333.09,False,2025-10-11 00:05:53.713586,2.0
4206,Kids,Basketball,Kyrie Flytrap,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Bangalore,943.16,False,2025-10-11 00:05:53.713586,2.0
4207,Women,Basketball,Air Jordan,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,2063.27,False,2025-10-11 00:05:53.713586,2.0
4208,Kids,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,-942.96,True,2025-10-11 00:05:53.713586,2.0
4209,Women,Running,Air Zoom,M,1.0,6110.030000000001,0.0,6110.030000000001,2023-12-03,Online,Kolkata,3222.58,False,2025-10-11 00:05:53.713586,2.0
4210,Kids,Training,SuperRep Go,M,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Retail,Mumbai,2738.04,False,2025-10-11 00:05:53.713586,2.0
4212,Men,Running,React Infinity,XL,3.0,6110.030000000001,0.9,18165.119190000005,2023-07-29,Online,Kolkata,3556.86,False,2025-10-11 00:05:53.713586,2.0
4214,Men,Training,SuperRep Go,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Pune,1393.11,False,2025-10-11 00:05:53.713586,2.0
4215,Men,Training,Flex Trainer,XL,3.0,7213.51,0.0,21640.53,2024-12-21,Online,Kolkata,960.82,False,2025-10-11 00:05:53.713586,2.0
4216,Kids,Lifestyle,Waffle One,M,1.0,4989.15,0.0,4989.15,2024-12-21,Online,Delhi,3445.94,False,2025-10-11 00:05:53.713586,2.0
4217,Men,Soccer,Tiempo Legend,12,2.0,3080.23,0.22,6146.906988,2025-05-08,Online,Delhi,-950.13,True,2025-10-11 00:05:53.713586,2.0
4218,Kids,Running,Free RN,10,2.0,6296.17,0.0,12592.34,2024-12-21,Online,Bangalore,3435.85,False,2025-10-11 00:05:53.713586,2.0
4219,Kids,Training,Flex Trainer,L,2.0,9565.66,0.0,19131.32,2024-12-21,Retail,Pune,3667.35,False,2025-10-11 00:05:53.713586,2.0
4220,Kids,Lifestyle,Dunk Low,M,2.0,2290.64,0.84,4542.797248,2024-12-21,Retail,Delhi,608.16,False,2025-10-11 00:05:53.713586,2.0
4221,Kids,Soccer,Mercurial Superfly,XL,2.0,6110.030000000001,0.88,12112.523472,2024-12-21,Online,Hyderabad,1001.02,False,2025-10-11 00:05:53.713586,2.0
4223,Kids,Soccer,Mercurial Superfly,L,1.0,6110.030000000001,0.31,6091.088907,2025-02-04,Retail,Bangalore,-1152.37,True,2025-10-11 00:05:53.713586,2.0
4224,Kids,Training,ZoomX Invincible,L,2.0,6110.030000000001,0.58,12149.183652000002,2024-12-21,Online,Hyderabad,2541.07,False,2025-10-11 00:05:53.713586,2.0
4225,Kids,Running,Free RN,XL,2.0,2941.85,1.12,5817.80256,2024-12-21,Online,Delhi,2776.82,False,2025-10-11 00:05:53.713586,2.0
4226,Women,Lifestyle,Waffle One,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Delhi,2918.69,False,2025-10-11 00:05:53.713586,2.0
4227,Kids,Training,Metcon 7,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-17,Retail,Mumbai,110.91,False,2025-10-11 00:05:53.713586,2.0
4228,Kids,Training,SuperRep Go,L,3.0,6110.030000000001,0.0,18330.090000000004,2024-12-21,Retail,Kolkata,-448.12,True,2025-10-11 00:05:53.713586,2.0
4229,Kids,Running,Free RN,XL,4.0,6110.030000000001,0.0,24440.120000000003,2024-12-21,Online,Pune,3470.61,False,2025-10-11 00:05:53.713586,2.0
4230,Kids,Lifestyle,Waffle One,L,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Hyderabad,-1193.85,True,2025-10-11 00:05:53.713586,2.0
4231,Kids,Lifestyle,Blazer Mid,XL,2.0,6652.23,1.09,13159.441385999999,2024-01-08,Online,Pune,-780.66,True,2025-10-11 00:05:53.713586,2.0
4233,Women,Soccer,Mercurial Superfly,L,1.0,3895.52,0.0,3895.52,2024-12-21,Retail,Bangalore,3856.45,False,2025-10-11 00:05:53.713586,2.0
4234,Women,Basketball,Zoom Freak,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Online,Mumbai,404.2,False,2025-10-11 00:05:53.713586,2.0
4235,Kids,Basketball,Zoom Freak,L,4.0,3417.98,0.0,13671.92,2024-12-21,Online,Bangalore,2112.47,False,2025-10-11 00:05:53.713586,2.0
4236,Kids,Soccer,Mercurial Superfly,L,2.0,8299.07,0.09,16583.201674,2024-12-21,Retail,Delhi,1565.48,False,2025-10-11 00:05:53.713586,2.0
4237,Men,Basketball,LeBron 20,L,1.0,6110.030000000001,0.0,6110.030000000001,2024-12-21,Online,Delhi,572.58,False,2025-10-11 00:05:53.713586,2.0
4238,Men,Soccer,Phantom GT,XL,2.0,6489.35,0.0,12978.7,2024-12-14,Online,Hyderabad,-321.44,True,2025-10-11 00:05:53.713586,2.0
4239,Men,Running,Air Zoom,L,2.0,6110.030000000001,1.13,12081.973322000002,2023-09-08,Online,Kolkata,-828.71,True,2025-10-11 00:05:53.713586,2.0
4240,Men,Running,Air Zoom,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-12-21,Retail,Bangalore,1091.85,False,2025-10-11 00:05:53.713586,2.0
4241,Women,Basketball,LeBron 20,M,2.0,6110.030000000001,0.0,12220.060000000001,2024-10-29,Retail,Delhi,3890.05,False,2025-10-11 00:05:53.713586,2.0
4242,Kids,Basketball,Kyrie Flytrap,L,2.0,3507.12,0.0,7014.24,2024-12-21,Retail,Mumbai,2217.09,False,2025-10-11 00:05:53.713586,2.0
4243,Kids,Training,ZoomX Invincible,L,2.0,5248.74,0.0,10497.48,2024-12-21,Retail,Bangalore,3500.67,False,2025-10-11 00:05:53.713586,2.0
4244,Men,Training,Metcon 7,XL,2.0,6110.030000000001,0.54,12154.071676000001,2024-12-21,Retail,Bangalore,161.88,False,2025-10-11 00:05:53.713586,2.0
4245,Kids,Basketball,Zoom Freak,M,3.0,6110.030000000001,0.17,18298.928847000003,2024-12-21,Online,Delhi,2445.12,False,2025-10-11 00:05:53.713586,2.0
4246,Men,Running,Pegasus Turbo,L,2.0,3576.04,0.0,7152.08,2024-12-21,Retail,Mumbai,3581.39,False,2025-10-11 00:05:53.713586,2.0
4247,Kids,Training,Flex Trainer,M,1.0,6110.030000000001,0.69,6067.870793000001,2024-12-21,Retail,Kolkata,1585.72,False,2025-10-11 00:05:53.713586,2.0
4248,Kids,Soccer,Premier III,XL,2.0,4045.64,0.0,8091.28,2024-12-21,Retail,Mumbai,2167.88,False,2025-10-11 00:05:53.713586,2.0
4249,Kids,Training,Flex Trainer,L,1.0,2902.95,0.6,2885.5323,2024-12-21,Retail,Bangalore,-855.08,True,2025-10-11 00:05:53.713586,2.0
4250,Women,Basketball,Air Jordan,11,2.0,6110.030000000001,0.0,12220.060000000001,2025-01-16,Online,Kolkata,2005.64,False,2025-10-11 00:05:53.713586,2.0
